Count,Pattern,Songs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,1.28E+20,[TBred. Col. nr. 297.txt, BB. Hore. 29.txt, maram_170.txt, Drg. Col. 286.txt, TBred. Cpropriu-zis. nr. 100.txt, maram_24.txt, MF(AV). Cd. XXV 24.txt, maram_138.txt, IP. Bal. 149.txt, NU. Col. 98.txt, maram_32.txt, GBr. Col. 177.txt, sul 176.txt, SDrg. Doina. 22.txt, MDD. Col. 174.txt, Bog. Col. 321.txt, BB. Col. 126.txt, MF(AV). Cd. XIII 1.txt, mrz 47.txt, mio_148.txt, TBred. Cpropriu-zis. nr. 155.txt, MM DD. Col 125.txt, NU. Cvj. 138.txt, BB. C. 232.txt, sul 37.txt, mio_72.txt, NU. Cvj. 244.txt, MDD. Col. 166.txt, NU. Cvj. 227.txt, BB1. Col. 7.txt, sul 435.txt, BB. Hore. 92a.txt, Drg. Col. 1.txt, GBr. Col. 169.txt, BB. Hore. 104.txt, Drg. Col. 224.txt, sul 168.txt, IP. Cşez. 50.txt, maram_340.txt, GBr. Col. 30.txt, scor 73.txt, sul 362.txt, BB. Col. 2.txt, BB. Cjoc. 281.txt, AV. C propriu-zis. 158.txt, MM DD. Col 133.txt, CBr. Col. 7.txt, BB. Hore. 38.txt, MDD. C.P. 295.txt, NU. Col. 100.txt, BB. Cjoc. 193.txt, SDrg. Cjoc. 61.txt, MF(AV). Cd. IV 142.txt, Drg. Col. 269.txt, mrz 54.txt, MF(AV). Cd. IV 108.txt, scor 10.txt, EC. Cn. 34.txt, BB. Hore. 60.txt, BB. Hore. 112.txt, maram_430.txt, BB. Cjoc. 272.txt, sul 169.txt, MDD. Col. 167.txt, CBr. Col. 13.txt, maram_228.txt, Drg. Col. 135.txt, del 118.txt, maram_252.txt, mrz 48.txt, MF(AV). Cd. XXIX 2.txt, mio_165.txt, MDD. Col. 191.txt, MF(AV). Cd. XXIII 3.txt, NU. Col. 97.txt, maram_31.txt, Drg. Col. Nr. 25.txt, maram_331.txt, maram_467.txt, GBr. Col. 178.txt, maram_188.b.txt, BB. C. 223.txt, MM DD. Col 65.txt, del 128.txt, GBr. Col. 40.txt, MM DD. Col 48.txt, MM DD. Col 134.txt, AV. C propriu-zis. 157.txt, maram_468.txt, mio_149.txt, MM DD. Col 117.txt, scor 91.txt, scor 125.txt, MF(AV). Cd. XVIII 2.txt, CB. Col. 417.txt, GBr. Col. 185.txt, Drg. Boc. Nr. 2.txt, GBr. Col. 23.txt, MF(AV). Cd. VI 7.txt, MF(AV). Cd. XXXI 9.txt, Drg. Col. 225.txt, GBr. Col. 210.txt, CBr. Col. 6.txt, GBr. Col. 168.txt, sul 265.txt, CB. Col. 344.txt, GBr. Col. 131.txt, SDrg. Doina. 13.txt, maram_78.txt, sul 47.txt, GBr. Col. 79.txt, IB. Col. 1.txt, IP. Bal. 13.txt, maram_411.txt, maram_42.txt, BB. Hore. 126b.txt, BB. Hore. 55.txt, MF(AV). Cd. XXVIII 11.txt, GBr. Col. 179.txt, maram_160.txt, IP. Col. 100.txt, mrz 369.txt, sul 275.txt, sul 461.txt, MF(AV). Cd. XXIV 9.txt, BB. Hore. 43.txt, BB. Bocet. 22.txt, SDrg. Doina. 20.txt, maram_520.txt, GBr. Col. 16.txt, scor 64.txt, MF(AV). Cd. XII 3.txt, CBr. Col. p. 253.txt, Drg. Col. 136.txt, TBred. Cpropriu-zis. nr. 172.txt, sul 247.txt, sul 166.txt, AV. C propriu-zis. 113.txt, maram_326a.txt, scor 67.txt, NU. Col. 99.txt, BB. C. 241.txt, GBr. Col. 92.txt, GBr. Col. 41.txt, mio_190.txt, MF(AV). Cd. XXI 16.txt, maram_477.txt, maram_253.txt, GBr. Col. 167.txt, BB. Bocet. 20c.txt, Drg. C. Nr. 19.txt, maram_469.txt, MF(AV). Cd. XVI 25.txt, TBred. Cpropriu-zis. nr. 225.txt, NU. C. Nr. 5.txt, maram_261.txt, maram_180.txt, sul 35.txt, maram_23.txt, mio_91.txt, maram_396.txt, MDD. f.c. 84.txt, GBr. Col. 13.txt, IP. Col. 32.txt, MDD. Col. 177.txt, MF(AV). Cd. XXV 26.txt, GBr. Col. 8.txt, NU. Cvj. 238.txt, MF(AV). Cd. XXVIII 10.txt, IP. Cj. 69.txt, MF(AV). Cd. IV 88.txt, mio_129.txt, TBred. Cpropriu-zis. nr. 144.txt, CP.SCR. Doină haid. 22.txt, TBred. Cpropriu-zis. nr. 152.txt, mio_120.txt, NU. Cvj. 165.txt, AV. C propriu-zis. 34.txt, MF(AV). Cd. XVI 26.txt, MM DD. Col 68.txt, GBr. Col. 20.txt, MM DD. Col 10.txt, IP. Col.164.txt, MF(AV). Cd. XXIV 8.txt, GBr. Col. 117.txt, BB. Hore. 107.txt, SDrg. Doina. 21.txt, MF(AV). Cd. VI 9.txt, TBred. Cpropriu-zis. nr. 217.txt, CB. Col. 604.txt, maram_327.txt, SDrg. Doina. 58.txt, IP. Col. 95.txt, NU_19.txt, NU. Cvj. 137.txt, MF(AV). Cd. XII 14.txt, GBr. Col. 166.txt, AV. C propriu-zis. 261.txt, IP. Cşez. 17.txt, NU. Cvj. 170.txt, sul 98.txt, CB. Col. 346.txt, MF(AV). Cd. IV 130.txt, TBred. Cpropriu-zis. nr. 173.txt, maram_181.txt, AV. C propriu-zis. 33.txt, sul 28.txt, maram_482.txt, sul 346.txt, MF(AV). Cd. XV 19.txt, scor 66.txt, Drg. Col. 22.txt, scor 72.txt, MDD. f.c. 83.txt, GBr. Col. 9.txt, maram_260.txt, maram_397.txt, mio_90.txt, GB. Col. 2.txt, sul 380.txt, EC. C.propriu-zis. 124.txt, NU. Cvj. 158.txt, GBr. Col. 187.txt, CBr. Col. 8.txt, sul 167.txt, BB. Col. 30b.txt, Drg. Col. 59.txt, AV. C propriu-zis. 100.txt, MF(AV). Cd. IV 8.txt, MM DD. Col 121.txt, sul 447.txt, maram_60.txt, MM DD. Col 70.txt, sul 390.txt, GBr. Col. 197.txt, GBr. Col. 286.txt, maram_495.txt, maram_320.txt, CBr. Cst. 34.txt, BB. Bocet. 21c.txt, MF(AV). Cd. XVI 39.txt, EC. Cn. 31.txt, GBr. Col. 182.txt, maram_479.txt, NU_32.txt, mrz 375.txt, MF(AV). Cd. XIX 7.txt, maram_44.txt, GBr. Col. 215.txt, sul 463.txt, mio_361.txt, GBr. Col. 239.txt, Drg. Col. 290.txt, maram_522.txt, maram_165.txt, MF(AV). Cd. VIII 1.txt, maram_336.txt, BB. Hore. 70a.txt, maram_409.txt, mio_248.txt, NU. Cvj. 201.txt, MDD. C.P. 259.txt, sul 97.txt, MF(AV). Cd. XII 1.txt, BB. Hore. 26.txt, Bog. Col. 325.txt, BB. Hore. 81.txt, mrz 98.txt, BB. C. 243.txt, maram_464.txt, maram_36.txt, GBr. Col. 254.txt, MF(AV). Cd. VI 26.txt, SDrg. Doina. 25.txt, mrz 189.txt, CB. Col. 356.txt, NU. Cvj. 208.txt, sul 277.txt, maram_390.txt, MF(AV). Cd. XXI 19.txt, sul 25.txt, GBr. Col. 196.txt, sul 179.txt, MF(AV). Cd. VI 82.txt, MDD. f.c. 20.txt, GBr. Col. 285.txt, sul 462.txt, del 7.txt, NU. Col. 69.txt, BB. C. 244.txt, MF(AV). Cd. IV 7.txt, maram_439.txt, GBr. Col. 295.txt, maram_478.txt, BB. Hore. 57a.txt, Drg. Col. 289.txt, GBr. Col. 17.txt, MM DD. Col 71.txt, maram_45.txt, MF(AV). Cd. X 29.txt, NU. Cvj. 173.txt, maram_368.txt, mrz 50.txt, GBr. Col. 214.txt, GBr. Col. 33.txt, GB. C propriu-zis. 2.txt, CBr. Cst. 33.txt, MM DD. Col 6.txt, MF(AV). Cd. IX 8.txt, del 106.txt, NU. Cvj. 149.txt, maram_339b.txt, BB. C. 171.txt, maram_521.txt, maram_352.txt, BB. Hore. 97b.txt, mrz 92.txt, maram_262.txt, BB. Col. 122a.txt, scor 85.txt, sul 350.txt, sul 79.txt, Drg. Col. 131.txt, AV. C propriu-zis. 80.txt, NU. Col. 111.txt, maram_329b.txt, MDD. c.f.99.txt, maram_351b.txt, CBr. Bal. 3.txt, NU. Cvj. 207.txt, GB. Col. 4.txt, del 162.txt, mio_144.txt, maram_335.txt, scor 68.txt, maram_480.txt, maram_35.txt, maram_34.txt, scor 1.txt, BB. Hore. 33a.txt, TBred. Cpropriu-zis. nr. 214.txt, scor 28.txt, mio_103.txt, mio_146.txt, Drg. Doină. Nr. 4.txt, mio_189.txt, sul 279.txt, TBred. Col. nr. 388.txt, IP. Col.175.txt, sul 291.txt, Drg. Col. 276.txt, IP. Col.104.txt, mio_51.txt, EC. C.propriu-zis. 110a.txt, MDD. C.P. 241.txt, MF(AV). Doină. I 6.txt, MF(AV). Cd. III 17.txt, BB. Hore. 57b.txt, MDD. C.P. 284.txt, maram_136.txt, BB. Cjoc. 260.txt, BB. C. 248.txt, scor 84.txt, MDD. C.J. 313.txt, GBr. Col. 213.txt, maram_351a.txt, GBr. Col. 32.txt, maram_279.txt, sul 95.txt, MF(AV). Cd. XXIX 20.txt, GBr. Col. 199.txt, del 9.txt, scor 13.txt, maram_494.txt, Drg. Col. 132.txt, GBr. Col. 241.txt, sul 392.txt, scor 99.txt, MM DD. Col 28.txt, GBr. Col. 113.txt, MDD. Col. 117.txt, GBr. Col. 19.txt, del 28.txt, maram_366.txt, sul 391.txt, maram_323.txt, maram_321.txt, mrz 335.txt, CBr. Bal. 16.txt, GBr. Col. 198.txt, sul 66.txt, BB. Cjoc. 84.txt, maram_33.txt, maram_465.txt, mio_104.txt, MF(AV). Cd. IV 149.txt, maram_392.txt, NU. Cvj. 233.txt, mio_147.txt, Drg. Doină. Nr. 5.txt, maram_338.txt, MF(AV). Cd. XXVIII 6.txt, MM DD. Col 137.txt, mrz 52.txt, GBr. Col. 31.txt, GB. Col. 12.txt, GBr. Col. 183.txt, MM DD. Col 8.txt, BB. C. 118.txt, Drg. Col. 176.txt, scor 40.txt, TBred. Cpropriu-zis. nr. 228.txt, MDD. Col. 171.txt, del 147.txt, SDrg. Doina. 26.txt, SDrg. Cjoc. 67.txt, sul 436.txt, MF(AV). Cd. XVI 22.txt, GBr. Col. 127.txt, Bog. Col. 642.txt, NU. Cvj. 175.txt, MDD. C.P. 258.txt, mio_131.txt, BB. Hore. 80.txt, maram_493.txt, maram_322.txt, maram_475b.txt, SDrg. Doina. 37.txt, TBred. Cpropriu-zis. nr. 186.txt, scor 111.txt, MDD. Col. 135.txt, maram_345b.txt, CBr. Cst. 54.txt, maram_509.txt, MF(AV). Cd. XXVI 31.txt, MM DD. Col 26.txt, GBr. Col. 54.txt, del 61.txt, maram_176b.txt, Drg. Col. Nr. 1.txt, maram_177.txt, scor 50.txt, NU. Col. 116.txt, mrz 94.txt, NU. Cvj. 178.txt, NU_59.txt, maram_460.txt, NU. Cvj. 220.txt, sul 69.txt, NU_75.txt, NU. Cvj. 204.txt, BB. Hore. 54b.txt, BB. Hore. 62c.txt, mio_96.txt, sul 30.txt, TBred. Cpropriu-zis. nr. 107.txt, MM DD. Col 97.txt, mrz 372.txt, maram_64.txt, maram_131.txt, MF(AV). Cd. XXVIII 1.txt, maram_122.txt, mio_132.txt, maram_47.txt, MDD. C.J. 303.txt, CBr. Col. 27.txt, maram_4.txt, Drg. Col. 239.txt, maram_312b.txt, TBred. Cpropriu-zis. nr. 116.txt, Drg. Col. 158.txt, GBr. Col. 100.txt, SDrg. Cnunta. 8.txt, mio_87.txt, IP. C. 138.txt, MM DD. Col 27.txt, GBr. Col. 242.txt, maram_518.txt, maram_526.txt, CBr. Cst. 45.txt, maram_345a.txt, AV. C propriu-zis. 207.txt, CBr. Cst. 61.txt, MM DD. Col 139.txt, BB. Hore. 72a.txt, sul 170.txt, MDD. Col. 118.txt, MF(AV). Cd. V 12.txt, MF(AV). Cd. XII 61.txt, BB. Hore. 78b.txt, MDD. Col. 128.txt, MM DD. Col 43.txt, TBred. Cpropriu-zis. nr. 92.txt, maram_194.txt, mio_429.txt, sul 413.txt, TBred. Cpropriu-zis. nr. 74.txt, GBr. Col. 163.txt, Drg. Col. 246.txt, MDD. nun. 87.txt, CB. Col. 402.txt, maram_435.txt, GBr. Col. 3.txt, NU. Col. 109.txt, MF(AV). Cd. VII 3.txt, CBr. Bal. 18.txt, Drg. Col. 264.txt, maram_356.txt, sul 340.txt, Drg. Col. 110.txt, MDD. C.J. 302.txt, BB. Hore. 59.txt, mrz 186.txt, maram_39.txt, mio_97.txt, maram_80.txt, AV. C propriu-zis. 74.txt, MDD. C.J. 312.txt, maram_165.b.txt, maram_124.txt, IP. Col.118.txt, Drg. Col. 56.txt, TBred. Cpropriu-zis. nr. 211.txt, sul 297.txt, CBr. Col. 28.txt, GBr. Col. 55.txt, CBr. Col. p. 212.txt, del 113.txt, Drg. Doină. Nr. 22.txt, IP. Bal. 150.txt, IP. Col. 7.txt, MDD. C.P. 239.txt, maram_525.txt, CBr. Cst. 38.txt, BB. Col. 121e.txt, BB. Cjoc. 250.txt, GB. C propriu-zis. 6.txt, CBr. Cst. 55.txt, maram_497.txt, NU. Cvj. 230.txt, CBr. Bal. 31.txt, maram_462.txt, MM DD. Col 87.txt, MF(AV). Cd. IX 11.txt, GBr. Col. 136.txt, maram_349.txt, AV. C propriu-zis. 214.txt, sul 75.txt, MF(AV). Cd. VI 24.txt, BB. Col. 121g.txt, maram_519.txt, maram_195.txt, GB. Col. 9.txt, NU_30.txt, CBr. Col. 1.txt, GBr. Col. 180.txt, sul 147.txt, MF(AV). Cd. IV 46.txt, CBr. Col. 26.txt, mio_177.txt, Drg. Col. 57.txt, NU. Cvj. 202.txt, sul 91.txt, Drg. Col. 202.txt, Drg. Col. 245.txt, mio_134.txt, GBr. Col. 164.txt, TBred. Chaid. nr. 57.txt, sul 402.txt, MDD. C.P. 249.txt, Drg. Col. 273.txt, maram_38.txt, sul 20.txt, BB. Hore. 83.txt, CBr. Cst. 48.txt, sul 469.txt, AV. C propriu-zis. 81.txt, NU. Col. 64.txt, MDD. c.f.98.txt, maram_70.txt, MF(AV). Cd. XXVIII 3.txt, CBr. Bal. 9.txt, NU. Cvj. 187.txt, MDD. C.J. 305.txt, CP.SCR. Doină. 12.txt, GBr. Col. 56.txt, Drg. Col. 70.txt, sul 375.txt, del 114.txt, MDD. Col. 134.txt, GBr. Col. 139.txt, MF(AV). Cd. X 30.txt, scor 45.txt, IP. Bal. 47.txt, del 159.txt, scor 102.txt, del 122.txt, BB. Bocet. 21f.txt, GBr. Col. 171.txt, MF(AV). Cd. XV 10.txt, Drg. Col. 201.txt, Drg. Col. 244.txt, MDD. Col. 132.txt, sul 90.txt, mrz 374.txt, BB. Hore. 54a.txt, Drg. Doină. Nr. 13.txt, MM DD. Col 25.txt, BB. Hore. 46b.txt, sul 146.txt, maram_475a.txt, GBr. Col. 29.txt, BB. Hore. 85.txt, GBr. Col. 165.txt, MF(AV). Cd. IV 139.txt, sul 12.txt, NU. Col. 91.txt, GBr. Col. 57.txt, Drg. Col. 266.txt, GBr. Col. 238.txt, maram_311.txt, CBr. Col. 19.txt, NU. Col. 63.txt, GBr. Col. 172.txt, maram_5.txt, sul 118.txt, maram_169.txt, sul 83.txt, MF(AV). Cd. XXXI 12.txt, MF(AV). Cd. XXVIII 2.txt, maram_348.txt, MF(AV). Cd. IV 145.txt, sul 285.txt, MDD. Col. 194.txt, del 123.txt, mio_128.txt, CBr. Col. 16.txt, MDD. C.P. 235.txt, GBr. Col. 11.txt, CBr. Col. p. 208.txt, maram_67.txt, sul 49.txt, MF(AV). Cd. XXXI 14.txt, maram_142.txt, GBr. Col. 50.txt, NU. Col. 71.txt, MM DD. Col 38.txt, SDrg. Doina. 33.txt, IP. Cşez. 54.txt, mio_121.txt, CB. Col. 347.txt, GBr. Col. 82.txt, sul 102.txt, AV. C propriu-zis. 15.txt, BB. Hore. 88c.txt, CBr. Cst. 58.txt, CP.SCR. Col. 2.txt, maram_319.txt, sul 416.txt, sul 89.txt, BB. C. 267.txt, maram_440.txt, NU. Col. 121.txt, NU_86.txt, maram_328.txt, maram_182.txt, BB. Col. 128b.txt, BB. C. 82.txt, sul 245.txt, MDD. Col. 123.txt, CBr. Cst. 43.txt, TBred. Cpropriu-zis. nr. 80.txt, Drg. Col. 115.txt, BB. Hore. 72c.txt, GBr. Col. 26.txt, MF(AV). Cd. XII 8.txt, maram_157.txt, maram_127.txt, IP. Col. 144.txt, Drg. Col. 252.txt, maram_7.txt, del 124.txt, MDD. C.J. 307.txt, NU. Cvj. 183.txt, TBred. Cpropriu-zis. nr. 160.txt, maram_68.txt, GBr. Col. 27.txt, scor 129.txt, MF(AV). Cd. XXIX 42.txt, MDD. Col. 162.txt, sul 398.txt, TBred. Cpropriu-zis. nr. 191.txt, MDD. Col. 124.txt, mio_151.txt, BB. Hore. 48.txt, NU. Col. 72.txt, IB. C. 20.txt, del 155.txt, Drg. Col. Nr. 31.txt, sul 74.txt, sul 286.txt, MM DD. Col 23.txt, maram_141.txt, MF(AV). Cd. IV 14.txt, Drg. Col. 153.txt, NU. Cvj. 167.txt, sul 158.txt, maram_441.txt, mrz 58.txt, Bog. Col. 204.txt, TBred. Cpropriu-zis. nr. 104.txt, Drg. Col. 166b.txt, BB. Col. 128a.txt, TBred. Cpropriu-zis. nr. 86.txt, GBr. Col. 7.txt, maram_431.txt, maram_173.txt, MF(AV). Cd. XVI 30.txt, MDD. Col. 163.txt, mrz 196.txt, NU. Cvj. 199.txt, MF(AV). Cd. IV 85.txt, MDD. C.P. 290.txt, TBred. Cpropriu-zis. nr. 70.txt, NU. Cvj. 224.txt, Drg. Col. 52.txt, Drg. Col. 114.txt, AV. C propriu-zis. 163.txt, BB. Col. 45d.txt, MM DD. Col 1.txt, IP. Cşez. 15.txt, BB. Hore. 116.txt, MDD. f.c. 19.txt, AV. C propriu-zis. 31.txt, CBr. Col. 17.txt, maram_318.txt, maram_188.txt, MDD. Col. 195.txt, GBr. Col. 174.txt, IP. Col.199.txt, maram_194b.txt, TBred. Cpropriu-zis. nr. 206.txt, NU_14.txt, maram_26.txt, sul 429.txt, MF(AV). Cd. XXIII 2.txt, BB. Hore. 78a.txt, maram_330.txt, IP. Col.183.txt, maram_187.txt, AV. C propriu-zis. 109.txt, mio_138.txt, mio_111.txt, Drg. C. Nr. 15.txt, MF(AV). Cd. XXIV 2.txt, sul 240.txt, CBr. Cst. 44.txt, MF(AV). Cd. XVI 29.txt, BB. Hore. 72b.txt, sul 87.txt, MDD. Col. 192.txt, sul 44.txt, maram_515.txt, AV. C propriu-zis. 17.txt, maram_245.txt, maram_485.txt, GBr. Col. 276.txt, IP. Col.195.txt, MF(AV). Cd. XXI 13.txt, GBr. Col. 4.txt, GBr. Col. 95.txt, BB. Col. 12y.txt, sul 140.txt, BB. Col. 114a.txt, GBr. Col. 175.txt, MF(AV). Cd. XXVII 8.txt, NU. Col. 106.txt, maram_81.txt, sul 441.txt, MDD. Col. 164.txt, Drg. Col. 141.txt, BB. Hore. 75.txt, TBred. Col. nr. 292.txt, CBr. Cst. 41.txt, maram_159.txt, GBr. Col. 24.txt, GBr. Col. 248.txt, NU. Cvj. 253.txt, maram_342.txt, NU_29.txt, AV. C propriu-zis. 164.txt, Drg. Col. 166a.txt, MDD. C.P. 293.txt, sul 228.txt, sul 283.txt, maram_471a.txt, MF(AV). Cd. XVIII 17.txt, BB. C. 226.txt, CBr. Cst. 56.txt, scor 60.txt, maram_317.txt, BB. Hore. 102.txt, del 2.txt, CBr. Col. 15.txt, GBr. Col. 96.txt, GBr. Col. 53.txt, CBr. Bal. 22.txt, sul 284.txt, sul 470.txt, MDD. c.s.116.txt, BB. Hore. 119b.txt, GB. C propriu-zis. 10.txt, GBr. Col. 10.txt, maram_372.txt, AV. C propriu-zis. 251.txt, MF(AV). Cd. XXI 12.txt, MF(AV). Cd. XXVII 26.txt, TBred. Cpropriu-zis. nr. 106.txt, mio_181.txt, mrz 46.txt, IB. C. 33.txt, TBred. Cpropriu-zis. nr. 84.txt, Drg. Col. 228.txt, CP.SCR. Doină. 17.txt, NU_58.txt, Drg. Col. 140.txt, NU. Cvj. 154.txt, scor 140.txt, del 110.txt, maram_344.txt, del 1.txt, MDD. Col. 122.txt, GBr. Col. 5.txt, maram_416.txt, GBr. Col. 176.txt, sul 257.txt, sul 214.txt, sul 113.txt, sul 88.txt, mrz 356.txt, IB. C. 32.txt, GBr. Col. 25.txt, NU. Cvj. 254.txt, maram_316.txt, scor 8.txt, maram_82.txt, MF(AV). Cd. XII 10.txt, sul 442.txt, MF(AV). Cd. XII 7.txt, GBr. Col. 161.txt, GBr. Col. 12..txt, CBr. Cst. 42.txt, CP.SCR. CCat. 28.txt]
