Count,Pattern,Songs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,E 4128E 4128A 4128G 4128F#4384G 4128E 4256E 4256,[MM DD. Col 58.txt, MDD. Col. 127.txt, MM DD. Col 62.txt, MM DD. Col 56.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,
4,E 4128E 4128B 4256B 4512D 5256C 5256B 4256A 4256,[MM DD. Col 110.txt, MM DD. Col 108.txt, MM DD. Col 109.txt, MM DD. Col 107.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,
4,E 4128E 4128D 4128C 4128B 3128A 3128,[maram_193c.txt, scor 79.txt, sul 251.txt, mrz 290.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,
4,E 4128E 4384D 4128G 4128A 4128B 4512D 5128C 5128,[MM DD. Col 131.txt, MDD. Col. 120.txt, MM DD. Col 128.txt, MDD. Col. 119.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,
4,E 4256E 4128F#4128G 4384A 4128B 4256A 4256G 4384,[NUNU. Col. 52.1935. CJ. Crişeni.8  5r  7.,  Col.53..txtNU. Col. 53.1936. CJ. Apahida.8  5r  8., NUNU. Col. 53.1936. CJ. Apahida.8  5r  8.,  Col.52..txtNU. Col. 52.1935. CJ. Crişeni.8  5r  7.],,,,,,,,,,,,,,,,,,,,,,,,,,,
4,F 3128E 3256E 3256A 3128B 3256C 4128B 3256G 3256,[Bog. Col. 7.txt, 62a.txt, 62f.txt, CB. Col. 387.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,
4,F#3128A 3128A 3128G 3256A 3128E 3256E 3256A 3128,[Bog. Col. 283.txt, CB. Col. 603.txt, CB. Col. 415.txt, Bog. Col. 276.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,
4,G 3128A 3128B 3256A 3128G 3128A 3128B 3256A 3128,[Drg. Col. Nr. 21-22.txt, Drg. Col. Nr. 24.txt, GBr. Col. 246.txt, Drg. Col. Nr. 23.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128A 3128A 3128B 3256D 4128C 4128B 3128A 3128,[CB. Col. 750.txt, CB. Col. 554.txt, CB. Col. 751.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128A 3128B 3128A 3128G 3256D 3128E 3256,[CB. Col. 552.txt, CB. Col. 416.txt, Bog. Col. 288.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128A 3128B 3128A 3128G 3256D 3128E 3256E 3256,[CB. Col. 552.txt, CB. Col. 416.txt, Bog. Col. 288.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128A 3128B 3256G 3128A 3128A 3128G 3256G 3128,[EC. Col. 9.txt, CB. Col. 493.txt, CB. Col. 491.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128A 3128C 4128C 4128B 3256A 3128G 3256G 3256,[CB. Col. 561.txt, EC. Col. 19.txt, CB. Col. 469.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128A 3128D 4128C 4128B 3256A 3128G 3256G 3256,[TBred. Col. nr. 381.txt, CB. Col. 561.txt, EC. Col. 19.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128A 3128E 3256E 3256E 3128D 3128A 3256A 3256,[Bog. Col. 301.txt, Bog. Col. 310.txt, CB. Col. 345.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128B 3128A 3128G 3256D 3128E 3256,[Bog. Col. 65.txt, Bog. Col. 221.txt, Bog. Col. 288.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128B 3128B 3128A 3128A 3128B 3128B 3128A 3128,[IB. C. 28.txt, maram_15.txt, EC. C.propriu-zis. 129.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128B 3256A 3128G 3256E 3128,[sul 191.txt, sul 181.txt, Bog. Col. 159.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128B 3256A 3128G 3384A 3128B 3256A 3128G 3384,[sul 188.txt, sul 189.txt, sul 184.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128B 3256B 3256G 3128A 3128A 3256G 3256G 3128,[CB. Col. 749.txt, CB. Col. 824.txt, CB. Col. 753.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128B 3256E 4128D 4256A 3128G 3256,[sul 191.txt, sul 192.txt, scor 58.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128B 3384A 3128G 3384A 3128B 3384A 3128G 3384,[sul 193.txt, sul 196.txt, sul 182.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128C 4128B 3256A 3128G 3256,[CB. Col. 377.txt, Drg. Col. 97.txt, Bog. Col. 708.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128C 4256A#3256A 3128A 3128G 3256G 3256G 3128,[Drg. Col. Nr. 11.txt, Drg. Col. Nr. 13.txt, Drg. Col. Nr. 10.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128C 4256C 4128B 3256D 4128A 3256A 3128G 3256,[Bog. Col. 121.txt, Bog. Col. 13.txt, Bog. Col. 215.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128E 3128E 3128A 3128A 3128G 3128A 3128B 3128,[BB. C. 230.txt, IP. Cd.85.txt, BB. C. 274.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128G 3128A 3128B 3128C 4128B 3128A 3128,[sul 165.txt, CP.SCR. Col. 6.txt, CBr. Col. 10.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128G 3128G 3128A 3128A 3128G 3128,[BB. C. 238.txt, sul 34.txt, NU. Cvj. 169.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128G 3256D 3128E 3256E 3256A 3128B 3256B 3128,[Bog. Col. 65.txt, Bog. Col. 221.txt, CB. Col. 546.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128G 3256D 3128E 3256E 3256A 3128B 3256C 4128,[CB. Col. 552.txt, CB. Col. 416.txt, mio_155.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128G 3256E 3256G 3384A 3128G 3256E 3256A 3384,[CBr. Col. p. 218.txt, CBr. Col. p. 192.txt, GBr. Col. 249.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128G 3256G 3256C 4128D 4256D#4128D 4256A#3256,[62e.txt, Drg. Col. 175.txt, Drg. Col. 155.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3128G 3384F 3128E 3256E 3256A 3128B 3256C 4128,[62a.txt, 62f.txt, CB. Col. 387.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3256A 3128G 3256G 3128B 3256B 3128D 4256E 4128,[Bog. Col. 669.txt, EC. Col. 6.txt, Bog. Col. 182.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3256A 3256A#3128A#3128D 4256A#3128A#3256A#3128,[Drg. Col. Nr. 15.txt, GBr. Col. 51.txt, Drg. Col. Nr. 14.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3256A 3256D 4128E 4256F 4128E 4256,[Drg. Col. 300b.txt, CB. Col. 489.txt, Bog. Col. 263.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3256B 3256G 3256B 3128A 3128,[mrz 77.txt, Bog. Col. 314.txt, mio_167.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3256G 3512A 3128B 3128D 4128B 3128G 3256F 3256,[MF(AV). Cd. XXVII 25.txt, MF(AV). Cd. XXVII 5.txt, MF(AV). Cd. XXXII 1.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 3512A#3256G 3256A 3256G 3256G 3128A#3128D 4256,[CB. Col. 527.txt, CB. Col. 619.txt, Bog. Col. 89.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 4128B 4256C 5128B 4256G 4256A 4128A 4128B 4128,[NUNU. Col. 45.1936. CJ. Gîrbău.8  5r  8., MM DD. Col 47.txt, MD. Col. 47. 2002. BN. Dobricel. 8  5r  7.],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 4128B 4256C 5128B 4256G 4256B 4128A 4128B 4128,[MM DD. Col 49.txt, MM DD. Col 50.txt, MM DD. Col 42.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 4128C 5128B 4256A 4128G 4256G 4256C 5128D 5256,[Drg. Col. 47.txt, Drg. Col. 37.txt, Drg. Col. 66.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 4128G 4128F#4384G 4128E 4256E 4256G 4128B 4256,[MM DD. Col 57.txt, MM DD. Col 58.txt, MM DD. Col 56.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 4256B 4128G 4128B 4128C 5128D 5128D 5128E 5128,[Drg. Col. 48.txt, Drg. Col. 49.txt, Drg. Col. 50.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A 4256C 5256B 4128A 4128G 4256A 4256B 4128G 4128,[Drg. Col. 76.txt, Drg. Col. 14.txt, Drg. Col. 91.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A#3128C 4128D 4128A#3128C 4128A#3128A 3128G 3128,[Bog. Col. 205.txt, Bog. Col. 208.txt, mio_185.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A#3128G 3128A#3128A#3128C 4256A#3128A 3256A 3256,[Drg. Col. Nr. 20.txt, Drg. Col. Nr. 20b.txt, GBr. Col. 123.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,A#3256A 3128A 3128G 3256G 3256,[Drg. Col. Nr. 11.txt, Drg. Col. Nr. 13.txt, Drg. Col. Nr. 10.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B 3128A 3128A 3128B 3256G 3128G 3256G 3256B 3128,[Bog. Col. 313.txt, Bog. Col. 286.txt, Bog. Col. 278.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B 3128A 3256A 3128G 3128G 3128,[scor 12.txt, GBr. Col. 97.txt, CB. Col. 555.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B 3128B 3128D 4128D 4128C 4128B 3128A 3128G 3128,[NU. Col. 80.txt, CB. Col. 496.txt, IB. Col. 4.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B 3128B 3256C 4128B 3128A 3128G 3256A 3128A 3128,[CB. Col. 523.txt, CB. Col. 560.txt, Drg. Doină. Nr. 10.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B 3128C 4128B 3128A 3128G 3128A 3128,[BB. Col. 87c.txt, NU_76.txt, BB. Col. 37c.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B 3128C 4128D 4256E 4128D 4256C 4128B 3256,[NU. Col. 74.txt, Bog. Col. 91.txt, Bog. Col. 293.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B 3128C 4256D 4256C 4128B 3128A 3256G 3512C 4384,[BB2. Col. 13b.txt, maram_168.txt, maram_168.b.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B 3128D 4128D 4128E 4128E 4128D 4384B 3128D 4128,[maram_193c.txt, mio_98.txt, GBr. Col. 135.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B 3128G 3256G 3256A 3128B 3128C 4256B 3256A 3128,[Bog. Col. 650.txt, CB. Col. 432.txt, Bog. Col. 658.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B 3192A 364_G 3128B 3128A 3128A 3128,[CB. Col. 838.txt, CB. Col. 405.txt, CB. Col. 404.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B 3256A 3128G 3256G 3256A 3128B 3256C 4128A 3256,[Drg. Col. 227.txt, CB. Col. 561.txt, Drg. Col. 231.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B 3256A 3256G 3384D 3128E 3256E 3256D 3384D 3128,[mio_154.txt, mio_161.txt, mio_160.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B 3256B 3128D 4256D 4128C 4256C 4128B 3256G 3128,[Bog. Col. 668.txt, CB. Col. 452.txt, Bog. Col. 666.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B 3256B 3512D 4256C 4256B 3256A 3256D 4128C 4128,[maram_189_c.txt, maram_184.txt, maram_189.b.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B 3256C 4128B 3128A 3128G 3256A 3128A 3128A 3128,[CB. Col. 523.txt, CB. Col. 560.txt, TBred. Cpropriu-zis. nr. 125.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B 3256C 4128B 3128A 3128G 3256G 3128A 3128B 3128,[CB. Col. 879.txt, CB. Col. 969.txt, CB. Col. 955.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B 3256G 3128A 3256A 3256D 4128C 4128A 3256C 4128,[NU. Col. 74.txt, NU. Col. 73.txt, GBr. Col. 99.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B 3480A 3480A 3480G 3480G 3480,[NL_16.txt, NU_160.txt, NU_229.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B 4128A 4128G 4128A 4128G 4256E 4256B 4128B 4128,[MM DD. Col 108.txt, MM DD. Col 109.txt, MM DD. Col 107.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B 4128A 4128G 4128F#4384G 4128E 4256,[MDD. Col. 127.txt, MM DD. Col 62.txt, MM DD. Col 56.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B 4128A 4128G 4384G 4128A 4256D 5256G 4512B 4128,[MM DD. Col 33.txt, MM DD. Col 34.txt, MM DD. Col 30.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B 4256B 4512D 5256A 4256D 5256B 4256B 4128A 4128,[MM DD. Col 92.txt, MM DD. Col 96.txt, MM DD. Col 94.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,C 4128B 3128A 3128A 3128C 4128B 3128A 3128A 3128,[CB. Col. 876.txt, SDrg. Doina. 47.txt, Bog. Col. 716.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,C 4128B 3128A 3128C 4128B 3256B 3128G 3256G 3256,[Bog. Col. 710.txt, Bog. Col. 630.txt, Bog. Col. 702.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,C 4128B 3128B 3128A 3128A 3128G 3128,[CB. Col. 825.txt, CB. Col. 363.txt, CB. Col. 364.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,C 4128B 3256A 3128G 3256G 3256B 364_C 464_D 4256,[Bog. Col. 292.txt, Bog. Col. 97.txt, Bog. Col. 99.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,C 4128B 3256C 4128B 3128A 3128G 3256G 3128A 3128,[CB. Col. 969.txt, CB. Col. 955.txt, Bog. Col. 305.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,C 4128C 4128B 3256A 3128G 3256G 3256B 3128D 4256,[Bog. Col. 255.txt, EC. Col. 19.txt, CB. Col. 469.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,C 4128C 4128C 4128A#3128G 3128G 3128G 3128,[BB. C. 283.txt, CB. Col. 407.txt, AV. C propriu-zis. 37.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,C 4128D 4256D#4128D 4256A#3256,[62e.txt, Drg. Col. 175.txt, NU. Col. 83.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,C 4256B 3256A 3256G 3128A 3128B 3256G 3512B 3256,[AV. C propriu-zis. 126.txt, MF(AV). Cd. IV 21.txt, BB2. Col. 14.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,C 4256B 3384E 4128D 4256C 4256B 3384A 3128A 3256,[Bog. Col. 656.txt, CB. Col. 719.txt, CB. Col. 837.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,C 4256C 4256B 3256A 3256A 3128B 3128C 4256B 3256,[Drg. Col. 174.txt, CB. Col. 350.txt, Bog. Col. 268.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,C 4256D 4128A 3256E 4128D 4256G 3128C 4256A#3128,[CB. Col. 406.txt, Drg. Col. 229.txt, BB. Col. 45g.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,C 5128B 4256G 4256B 4128B 4128A 4128A 4128G 4256,[MM DD. Col 52.txt, MM DD. Col 51.txt, MM DD. Col 45.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D 3128B 3128B 3128D 4128A 3128G 3128E 3256D 3512,[MF(AV). Cd. XXII 11.txt, MF(AV). Cd. XXV 6.txt, AV. C propriu-zis. 246.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D 3128F#3128A 3128A 3128G 3256A 3128E 3256E 3256,[Bog. Col. 283.txt, CB. Col. 415.txt, Bog. Col. 276.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D 4128A 3256B 3128G 3256A 3128B 3256A 3128G 3256,[Drg. Col. Nr. 8.txt, NU. Col. 115b.txt, Drg. Col. Nr. 9.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D 4128D 4128A 3256C 4256A#3128A 3128G 3256A 3256,[CB. Col. 827.txt, CB. Col. 847.txt, CB. Col. 848.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D 4128D 4128D 4128B 3128C 4128B 3128,[mrz 90.txt, CB. Col. 533.txt, maram_523.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D 4128D 4128D 4128B 3128C 4128B 3128A 3128G 3128,[mrz 90.txt, CB. Col. 533.txt, maram_523.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D 4128D 4128D 4128B 3256C 4128B 3128A 3128,[CB. Col. 879.txt, Bog. Col. 52.txt, Bog. Col. 30.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D 4128D 4128D 4256E 4256C 4128C 4128C 4256D 4256,[NU. Col. 84.txt, TBred. Cpropriu-zis. nr. 65.txt, BB. C. 251.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D 4128E 4128C 4128B 3128A 3128,[BB. Col. 37b.txt, sul 338.txt, maram_481.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D 4128E 4256D 4128C 4128D 4128E 4256D 4128C 4128,[GBr. Col. 266.txt, NU. Cvj. 216.txt, NU_74.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D 4128E 4256D 4128C 4256B 3128,[sul 186.txt, GBr. Col. 287.txt, CBr. Col. p. 201.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D 4128E 4256D 4128D 4128D 4128E 4256D 4128C 4128,[GBr. Col. 266.txt, sul 301.txt, IP. Cşez. 16.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D 4256C 4256B 3256A 3256B 3256G 3256C 4512D 4256,[mrz 139.txt, mrz 141.txt, mrz 134.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D 4256D 4128C 4128B 3128A 3128,[CBr. Col. p. 178.txt, del 125.txt, NU_63.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D 4256D 4128C 4256C 4128G 3256A 3128C 4256C 4128,[CB. Col. 445.txt, Drg. Col. 218.txt, CB. Col. 573.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D 4256D 4256A#3128A#3128D 4256A#3128A#3256A#3128,[Drg. Col. Nr. 15.txt, GBr. Col. 51.txt, Drg. Col. Nr. 14.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D 4256D#4256D 4128C 4256A#3256C 4128D 4128C 4256,[Drg. Col. Nr. 11.txt, Drg. Col. Nr. 13.txt, Drg. Col. Nr. 10.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D 4384E 4128D 4128C 4128B 3128A 3128B 3128G 3128,[BB. Cmir. 204.txt, mrz 149.txt, BB. Cmir. 203.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D 5128C 5128A 4128C 5128B 4256A 4128G 4256G 4256,[62gg.txt, Drg. Col. 47.txt, Drg. Col. 66.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D 5128D 5128C 5128B 4128C 5128,[Drg. Col. 48.txt, Drg. Col. 49.txt, Drg. Col. 50.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,D 5256B 4256C 5128B 4128A 4256G 4512A 4256F#4256,[MM DD. Col 143.txt, MM DD. Col 147.txt, MM DD. Col 145.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,E 3128F#3128G 3128F#3128E 3128F#3128G 3128F#3128,[CBr. Col. p. 261.txt, BB. Col. 104e.txt, BB. Col. 104d.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,E 3256E 3256A 3128B 3256B 3128A 3256,[Bog. Col. 65.txt, Bog. Col. 706.txt, Bog. Col. 221.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,E 3256E 3256A 3128B 3384C 4128B 3256,[CB. Col. 472.txt, Bog. Col. 275.txt, CB. Col. 490.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,E 4128D 4128C 4256B 3512E 4128D 4128C 4256B 3512,[del 141.txt, MF(AV). Cd. X 2.txt, NU. Cvj. 192.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,E 4128E 4128A 4256B 4512D 5256A 4256D 5256B 4256,[MM DD. Col 103.txt, MM DD. Col 102.txt, MM DD. Col 104.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,E 4128E 4128B 4256B 4512B 4256G 4256A 4256B 4256,[MDD. Col. 155.txt, MM DD. Col 90.txt, MDD. Col. 154.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,E 4128E 4128B 4256B 4512C 5256B 4256A 4256G 4256,[MM DD. Col 88.txt, MDD. Col. 143.txt, 73v.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,E 4128E 4128B 4256B 4512D 5256A 4256D 5256B 4256,[MM DD. Col 99.txt, MM DD. Col 92.txt, MM DD. Col 96.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,E 4256F 4128D 4128D 4128E 4256F 4128D 4128D 4128,[NU. Cvj. 177.txt, NU. Cvj. 235.txt, TBred. Cpropriu-zis. nr. 124.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,E 5128D 5128D 5128C 5128B 4128C 5128D 5128D 5128,[Drg. Col. 29.txt, Drg. Col. 49.txt, Drg. Col. 50.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,E 5128D 5128D 5128C 5128B 4128D 5128C 5128B 4128,[Drg. Col. 48.txt, Drg. Col. 49.txt, Drg. Col. 50.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,F 3256D#3128D 3256D 3256G 3128A 3256A#3128A 3256,[Bog. Col. 74.txt, Drg. Col. Nr. 18.txt, Drg. Col. Nr. 17.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,F#3128A 3128A 3128G 3256D 3128E 3256,[CB. Col. 603.txt, 62g.txt, Bog. Col. 276.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,F#3256D#3128D 3256D 3256G 3128A 3256A#3128A 3256,[Bog. Col. 216.txt, Drg. Col. Nr. 19b.txt, Drg. Col. Nr. 19.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,G 3128A 3128A 3128A 3128G 3128A 3128A 3128A 3128,[BB. C. 151.txt, BB. C. 152.txt, BB. C. 148.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,G 3128A 3128B 3128A 3128G 3128A 3128B 3128A 3128,[IP. Cşez. 51.txt, BB. Col. 104h.txt, BB. Cjoc. 194.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,G 3128A 3128B 3128B 3256C 4128B 3128A 3128,[CB. Col. 879.txt, CB. Col. 969.txt, Bog. Col. 30.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,G 3128A 3128B 3128G 3128A 3128G 3128F#3128E 3128,[Bog. Col. 166.txt, Bog. Col. 206.txt, BB. C. 212.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,G 3128A 3128B 3256B 3512D 4256C 4256B 3256A 3256,[maram_184.txt, maram_189.b.txt, BB2. Col. 14.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,G 3128A 3256B 3128D 4256D 4128C 4256D 4128A 3256,[Bog. Col. 1.txt, Bog. Col. 3.txt, Bog. Col. 639.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,G 3128A 3256B 3256G 3128B 3128A 3256G 3256B 3128,[CB. Col. 442.txt, CB. Col. 511.txt, CB. Col. 597.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,G 3128A 3256C 4128D 4256D 4128C 4256D 4128A 3256,[CB. Col. 406.txt, Drg. Col. 229.txt, BB. Col. 45c.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,G 3128B 3128B 3128B 3128A 3128A 3128G 3128G 3128,[CB. Col. 825.txt, CB. Col. 363.txt, CB. Col. 364.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,G 3128B 3128D 4128A 3128B 3128G 3128A 3128G 3128,[EC. C.propriu-zis. 76.txt, SDrg. Doina. 61.txt, SDrg. Doina. 62.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,G 3128B 3128D 4256D 4512D 4256C 4256C 4256B 3256,[CB. Col. 538.txt, BB. Col. 249.txt, CB. Col. 562.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,G 3128B 3256B 3256G 3128A 3256G 3128E 3256,[CB. Col. 960.txt, Bog. Col. 683.txt, CB. Col. 966.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,G 3128E 3256F#3256G 3128E 3128D 3256E 3256E 3128,[Drg. Col. Nr. 8b.txt, Drg. Col. Nr. 8a.txt, Drg. Col. Nr. 2.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,G 3128F#3256D#3128D 3256D 3256G 3128A 3256A#3128,[Bog. Col. 216.txt, CB. Col. 590.txt, Drg. Col. Nr. 19b.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,G 3128G 3128A 3128B 3128C 4128B 3128A 3128,[Bog. Col. 670.txt, del 150.txt, NU. Cvj. 195.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,G 3128G 3128A 3128B 3256A 3128G 3128A 3128B 3256,[Drg. Col. Nr. 21-22.txt, Drg. Col. Nr. 24.txt, Drg. Col. Nr. 23.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,G 3128G 3128B 3128C 4128D 4128E 4128D 4128C 4128,[Bog. Col. 636.txt, CB. Col. 876.txt, Bog. Col. 716.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,G 3128G 3128F#3256D#3128D 3256,[Bog. Col. 216.txt, CB. Col. 590.txt, Bog. Col. 59.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,G 3256A 3128B 3128B 3256B 3256A 3128A 3128G 3256,[maram_358b.txt, maram_53.txt, maram_358a.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,
